student_id,subject_id,mark
78793,217,33
19953,589,84
82709,521,47
83918,992,33
56474,897,93
32044,570,52
84736,569,71
40927,233,95
86911,322,55
5183,361,84
67122,766,86
31583,814,87
83150,303,58
38416,295,19
66094,614,16
79902,115,2
96582,138,54
11713,503,49
73912,555,25
46815,878,2
78843,467,67
79924,73,12
2130,750,2
10325,18,98
14052,552,37
5313,795,6
15893,754,29
59320,914,81
72688,168,26
12392,760,55
40457,953,27
80137,917,61
39288,588,48
14702,50,8
92399,948,15
40165,565,12
44358,944,49
9955,714,58
43671,874,64
95025,631,80
506,261,19
62028,150,74
17872,223,93
98373,465,30
91713,110,66
37034,645,75
41680,163,4
82620,180,26
45678,691,36
83600,926,26
66744,761,78
48025,886,85
46961,774,20
97908,179,62
14291,978,63
57418,989,4
21328,791,11
23125,788,58
97671,825,99
73683,929,77
90910,252,95
26738,222,67
82942,32,25
19490,596,44
77705,238,53
89843,847,54
69485,467,64
15668,45,80
3839,879,17
80862,655,89
11863,540,99
29381,727,22
36241,920,29
80503,543,73
85436,617,34
34133,993,25
69149,130,27
29705,270,28
62307,864,44
91482,388,5
87091,175,13
13577,655,60
14847,50,1
17009,977,54
74029,152,73
78717,539,69
46717,46,62
48020,679,37
59712,849,25
37150,429,28
31077,974,87
42826,630,40
59954,200,1
20079,292,98
8540,714,58
53966,146,53
50075,84,16
97618,869,76
57024,192,79
53976,287,40
22997,719,76
70164,196,10
12007,110,74
13224,587,52
49444,176,6
53859,766,9
83536,452,31
75144,288,25
30769,441,21
30011,237,83
86647,313,79
78581,482,52
27921,889,60
46083,430,39
40574,913,55
67495,800,80
22534,804,9
96405,88,97
65111,942,45
45827,261,98
80720,883,27
87902,819,79
73783,13,65
78509,649,15
63769,406,5
90515,838,72
58484,507,63
98523,496,14
86712,778,33
14593,843,2
6729,19,90
79933,577,15
52080,586,12
82216,662,15
2029,576,64
45530,559,3
7084,813,21
87464,951,62
99977,311,73
41141,101,48
64461,894,99
58284,766,74
36050,61,25
53118,319,71
90569,922,35
61541,409,85
68847,309,74
26583,333,62
14738,117,39
90503,488,83
74001,420,10
47803,928,67
56756,254,83
28356,395,30
50478,752,9
30855,951,59
945,591,45
5106,103,35
21710,312,26
84353,467,37
83893,872,22
51398,111,21
23761,977,25
78921,362,57
56860,294,0
23778,514,23
32091,196,52
38435,314,2
78692,637,6
88613,167,66
82755,101,88
99367,411,17
79067,394,53
85961,331,70
80511,648,1
89021,757,9
12017,703,7
94375,648,94
98831,525,84
43525,877,4
32963,72,31
42418,688,48
58240,158,12
21317,844,97
37625,990,49
71674,736,29
13931,30,53
94220,183,9
71961,180,15
89287,469,56
73770,913,34
20644,788,1
27591,117,16
43263,733,63
88591,277,72
69942,953,15
22806,252,22
70331,406,33
10630,147,98
59468,245,53
58750,114,58
38270,300,49
77148,588,97
21958,600,56
86627,406,39
65208,666,45
39139,766,2
92803,641,24
86547,332,57
23911,60,80
42192,32,58
58000,319,14
25463,586,77
95370,112,98
93291,628,68
35982,297,1
68680,440,68
58890,828,21
60419,946,87
72292,51,72
25936,711,77
55150,189,1
98896,547,26
13726,66,88
50413,280,78
9419,300,95
88276,568,31
88809,798,37
21930,593,81
98038,633,44
42170,204,86
51849,242,33
42882,744,61
69392,812,3
87689,621,55
18464,309,4
12332,304,98
98837,155,73
83639,461,34
56024,958,37
3500,356,9
83995,933,20
36958,262,94
35673,350,68
26422,71,53
44061,267,24
18641,910,54
69049,676,64
45939,267,47
2566,58,90
77189,470,37
57774,339,71
19543,943,41
18276,922,36
68652,774,61
72412,918,62
29293,569,21
15421,650,40
68396,359,71
64021,573,46
17786,312,36
17569,886,97
10944,925,35
33764,497,84
6361,264,54
86335,916,5
92106,541,64
17713,456,84
74722,122,6
68622,219,62
7264,623,47
23988,871,56
18594,800,79
50766,798,56
28377,795,72
15067,890,10
54515,767,29
78919,99,92
28649,722,46
61345,54,82
29313,890,29
28483,715,1
60924,193,70
36256,64,12
55136,123,98
36204,382,73
69289,857,2
51679,919,91
83904,973,69
19312,518,40
94842,132,97
50131,617,50
27575,569,77
11119,958,18
73909,482,64
74851,666,11
56487,904,98
77528,756,3
30755,374,97
45845,311,1
82466,92,78
75357,231,8
62098,934,62
70501,793,60
62450,735,66
28102,35,27
17048,173,85
13093,288,53
62757,192,9
66835,128,64
4246,964,54
95309,21,16
43478,509,39
2399,814,4
41309,771,30
36156,41,8
75279,273,10
80111,286,45
88822,536,55
16217,562,13
41887,494,28
57931,740,24
65073,604,56
23375,772,63
25003,356,12
44258,359,98
17051,587,10
34539,396,2
84437,756,50
66147,417,46
619,873,37
97595,530,52
46546,673,52
65034,757,47
85429,980,63
85010,445,15
1281,529,54
38855,575,45
78698,24,46
44442,822,23
58205,234,14
56027,361,39
66399,720,83
66228,770,83
33681,413,11
24952,365,76
17694,400,59
49650,133,86
7249,431,41
58919,952,6
8101,643,44
94609,416,61
91375,494,58
96885,131,61
49591,243,69
21249,975,46
20839,422,26
28984,45,22
73451,450,36
7091,130,94
80713,711,65
74983,20,32
88503,920,79
19933,756,78
79387,47,78
10242,254,43
65486,98,96
20676,168,69
77355,37,41
70726,497,4
54283,784,54
77685,258,47
86419,476,91
81280,292,17
26267,453,64
46671,243,25
12206,481,1
71187,973,16
73879,640,1
88291,714,60
62078,389,87
25679,415,20
425,536,57
92130,626,33
62187,363,92
70646,754,52
22536,530,77
29615,227,48
33766,569,62
80926,137,23
59087,151,87
29420,424,42
91877,848,24
63656,930,67
33810,496,14
39299,349,5
45355,984,11
79391,353,93
30527,395,90
53336,687,79
39862,867,29
98203,771,75
4433,198,94
297,858,50
88993,295,86
43860,800,8
8870,988,51
17105,824,2
44432,239,21
56962,899,51
88755,231,5
84597,769,63
68820,567,74
9818,196,40
4890,595,47
22344,499,49
49843,505,31
81809,545,17
61907,574,84
85381,743,55
18160,145,68
5445,771,80
66372,121,66
17197,871,5
98557,893,58
46847,576,34
80020,945,74
71500,65,58
69943,343,6
43875,272,92
77842,944,0
56312,953,51
35250,277,79
81108,103,83
32038,627,44
32522,924,96
70173,44,22
4340,908,99
84239,117,55
98059,711,71
36194,392,19
88436,228,86
49235,33,37
22926,192,78
53888,697,10
42564,88,61
26364,774,38
35929,396,4
88231,870,94
16747,446,39
53480,641,56
43240,420,90
95177,93,76
95724,293,54
73363,510,26
68502,346,79
57201,754,50
29216,206,33
35145,966,34
31260,15,28
69399,47,63
84306,588,62
34929,120,78
15750,333,32
65772,970,22
64638,849,13
36321,536,7
37487,413,94
10555,329,30
21496,466,7
59531,937,81
7164,911,65
70389,146,88
91208,566,55
64164,240,43
84436,322,97
68515,503,83
98017,776,94
90568,281,10
52881,514,27
40997,883,4
19418,220,52
25063,746,31
52376,501,96
22225,797,97
42924,136,98
9965,784,35
62427,712,63
9593,819,99
90671,790,80
13000,190,86
47551,29,52
36234,422,71
18160,98,0
45458,184,53
60965,183,79
51423,770,30
263,745,16
65461,697,24
94737,375,22
61359,460,93
18169,334,63
48791,194,27
61745,8,41
79915,3,77
89589,440,17
2460,913,2
47973,137,49
80609,385,2
21185,778,78
57494,987,19
10541,721,15
82831,121,54
5123,416,90
17905,507,35
50112,1,97
26789,215,52
22428,34,35
74637,477,96
13193,796,30
42275,710,41
70033,630,81
31115,78,84
94556,775,89
12204,608,0
84347,973,78
98923,805,41
75798,997,25
55580,541,63
44910,628,75
2768,32,81
12677,341,0
20697,549,69
4241,424,15
2550,492,32
40226,616,2
50917,773,69
98042,327,38
55027,425,45
85742,160,99
36309,683,32
81474,913,96
76387,780,60
79908,295,27
74063,566,64
38850,266,67
85139,939,51
12538,676,93
77149,701,64
26196,701,88
14571,48,55
33130,360,9
34344,112,52
55993,621,1
22890,215,49
95333,415,67
99413,285,75
60491,917,64
87034,687,74
55414,114,26
70124,63,89
45940,751,74
94749,381,46
30387,277,73
11366,230,92
28404,910,18
98111,357,2
65492,977,94
28005,228,40
68273,644,61
54377,230,84
82802,497,72
55152,477,47
54693,572,94
37527,717,54
63810,375,98
36245,959,50
76718,198,9
60990,724,11
61575,232,35
5889,304,76
92399,74,43
90822,616,50
37732,806,43
63455,409,40
64684,937,42
31157,905,23
3861,723,13
84419,347,13
23689,104,38
10994,320,12
41398,244,80
2299,302,28
64027,22,87
61151,556,52
87115,359,78
44455,672,29
80122,710,99
31187,336,16
92540,578,93
19320,804,23
39429,58,67
2406,391,60
38678,346,65
78843,290,3
62771,483,20
26724,486,55
69400,565,80
58348,399,32
81502,79,7
87737,445,36
9398,836,79
47651,554,87
49736,480,75
40086,99,2
50690,512,67
36444,829,13
89774,440,1
24138,628,99
64800,995,72
86475,945,31
72858,941,97
55652,952,49
55775,74,60
70452,787,73
15789,595,54
30176,72,72
96358,985,94
18082,438,42
12458,465,84
14245,481,82
1126,552,16
2389,459,11
46522,554,1
11871,291,22
42921,111,70
86099,646,8
69383,576,27
76554,878,0
13164,291,51
85496,92,11
35676,77,24
59556,153,61
70939,698,47
7770,747,5
60406,672,76
51542,71,73
56549,478,37
14662,566,20
5970,133,55
3606,733,94
26453,374,44
65561,43,4
62667,277,49
99696,163,17
794,946,51
66824,93,11
48562,62,55
94944,377,71
96534,790,86
18842,463,60
58334,976,75
21094,703,30
40391,562,62
13707,239,57
73440,403,30
37187,200,4
54091,966,1
6501,974,17
99506,887,66
47718,865,17
85456,164,67
90790,21,40
96003,305,64
11266,107,46
97797,247,48
82508,546,6
33942,765,74
32624,222,44
53722,609,80
75887,323,4
82755,539,38
77496,973,56
67101,714,99
34716,68,55
93711,434,50
3946,818,49
34846,449,81
32342,712,12
84901,633,71
13692,299,21
64974,637,26
81427,574,72
68855,5,68
81155,112,55
72247,272,20
80353,892,71
40622,719,11
45435,310,50
71731,116,41
53738,143,25
42800,372,49
34460,710,80
74395,363,71
81458,35,13
68046,237,89
9561,52,50
32103,957,91
31169,418,18
76344,340,13
54631,698,15
18282,546,74
25365,440,61
20758,13,46
46312,440,17
90403,371,58
43629,217,41
40953,666,61
9314,580,22
94389,10,18
73256,6,57
25758,46,20
53132,268,28
88314,241,62
68883,84,58
4171,880,77
1015,940,83
74610,546,92
72213,880,8
6667,602,31
80500,244,25
88274,203,43
21044,418,23
64647,636,8
69885,196,59
72507,326,8
56914,213,80
21784,4,17
44338,187,7
85654,377,95
13671,928,94
48108,639,99
73913,486,65
37306,624,64
13285,374,85
13730,551,95
20046,396,79
51862,854,80
10058,801,7
80683,696,12
57691,833,46
10029,717,68
60408,60,20
85619,239,67
70924,945,56
66812,843,14
3643,892,23
87917,460,57
43897,283,12
84919,679,56
18373,43,36
7311,540,16
54338,415,68
25121,78,34
9474,961,72
8897,573,28
13344,257,65
3364,914,46
24362,117,25
2123,817,59
83688,924,49
2124,813,87
60292,170,78
2544,253,15
89695,958,54
14065,917,74
48991,865,99
99377,592,2
53566,270,58
12001,956,28
14252,725,82
85132,327,58
32440,281,8
11713,919,79
25994,880,10
75644,75,36
32040,326,37
76458,156,82
59670,245,89
95453,751,23
75504,646,88
63895,300,42
30402,570,37
22277,859,83
62329,570,7
73721,114,49
26969,461,90
26125,793,58
52062,986,90
22798,606,42
63307,573,4
33171,471,3
15298,960,45
79768,186,70
14411,461,49
75275,194,8
8341,483,75
62875,494,84
97059,961,6
36373,652,39
20032,697,14
73794,650,81
49892,153,53
92066,777,66
69279,84,75
75869,800,29
82786,327,90
82160,744,85
79947,140,72
7880,371,40
67134,501,56
25185,101,4
96606,494,65
99669,600,65
16136,307,82
6148,545,73
9006,171,66
23780,38,74
57322,456,84
34262,599,92
73123,129,74
86407,420,21
40928,592,3
79057,265,14
30145,228,66
74348,515,92
79086,255,40
63404,908,70
16741,634,75
99208,796,25
70144,367,56
91972,868,85
79460,741,9
41298,469,50
94669,825,2
36168,11,36
377,58,53
5422,89,19
29178,822,42
57982,230,66
21971,613,33
33805,423,69
22958,433,37
87324,2,42
50933,322,74
45521,808,88
34562,158,26
74987,934,26
20097,613,17
27659,97,44
27327,565,7
87480,800,13
16766,523,12
79145,928,63
49611,2,63
2410,732,33
74166,483,93
7556,423,96
91626,286,35
13638,725,25
41956,133,98
10119,309,92
54597,709,19
58089,931,67
9599,417,52
76867,748,29
23858,469,27
42876,793,16
37147,850,59
15918,589,44
99522,443,27
70985,659,94
53460,188,7
9119,315,54
75890,810,80
83936,658,90
19648,169,98
11192,668,45
82409,626,97
61474,251,70
76728,956,26
19509,139,66
96924,437,47
98676,581,67
20581,924,92
51440,619,98
32225,713,94
40305,990,60
33740,328,99
44647,84,68
32749,284,47
30813,135,5
34689,621,14
83494,402,18
91453,615,49
78275,188,74
93727,206,63
64876,901,30
30601,776,35
92281,867,14
21475,885,74
14747,703,10
36447,72,86
57982,893,47
15418,920,52
3477,787,49
81793,150,58
5376,242,44
3905,426,98
17248,532,77
13156,479,47
93390,949,65
3595,212,51
13120,711,31
16117,44,73
48296,728,37
26653,518,28
53811,773,28
9341,973,43
71031,721,72
93019,832,29
73808,101,42
53632,205,26
49373,823,27
36405,107,83
42538,11,50
96351,311,5
71620,654,25
24032,358,19
38014,960,51
94253,314,49
58248,299,41
58019,61,62
19866,278,46
87823,444,24
91705,432,94
85562,84,46
47565,400,66
383,276,58
5261,380,90
4001,576,69
32468,180,33
69257,66,68
25103,365,38
30762,685,84
17564,273,41
33360,808,41
34270,297,49
3450,543,64
48795,307,71
36588,201,15
58342,623,58
13683,699,11
55066,851,74
69108,491,69
15961,790,55
49213,731,86
24844,244,96
55948,743,8
66024,782,53
84325,386,34
32216,51,20
80331,685,10
71201,477,16
86029,482,6
72505,851,60
33358,245,99
15442,757,44
46804,122,23
59903,840,54
92312,355,16
26910,165,50
42139,640,28
89316,475,68
83914,16,57
476,766,17
23867,707,14
74914,416,79
37845,87,94
88104,200,81
60717,963,14
17895,357,31
89119,696,97
64378,85,56
70726,858,55
15226,139,18
43666,701,94
99795,891,69
79087,507,56
78750,183,21
62138,221,82
67754,930,32
50921,482,70
67969,309,78
53493,154,14
43542,890,85
63847,240,90
50802,180,25
81610,716,26
35397,672,79
52335,708,47
35828,423,25
88950,777,52
4691,670,43
50621,128,91
40835,844,75
26224,900,64
92549,548,28
71184,442,96
1024,961,66
97592,837,68
18111,971,83
42840,113,89
25115,658,36
81294,968,80
39438,381,26
84854,972,96
311,453,2
86785,975,42
76403,916,45
24807,927,11
55303,210,98
25354,535,29
48662,296,94
49952,604,53
83436,957,74
88765,332,17
11577,39,99
66173,523,81
82062,206,54
6912,512,65
64764,324,54
80832,603,98
55116,859,8
77771,553,2
46566,399,91
19011,910,23
53889,433,73
34248,210,93
45052,31,39
16133,48,99
22539,974,64
30059,177,5
73089,231,97
19230,29,24
40000,563,1
53086,263,60
62284,910,97
569,636,77
31163,438,39
9558,778,20
82475,504,86
86049,803,91
72334,290,34
18328,959,93
3943,511,18
33854,779,19
40044,188,42
77370,251,7
98482,589,20
33026,863,78
96223,953,2
14662,689,15
38509,597,65
29079,242,92
42508,663,97
93475,495,44
43509,532,24
99160,907,35
43322,574,43
88394,272,60
58040,860,50
37915,230,93
79239,351,35
80190,742,12
90506,159,26
99706,110,27
13870,490,13
76574,798,62
79252,55,59
59076,573,25
27564,114,99
7215,430,73
54198,195,72
17884,584,14
64766,693,40
33672,832,64
35862,323,29
29139,394,13
83667,782,23
71282,325,63
34445,220,9
7530,688,74
5458,475,42
72487,802,38
10104,555,34
49163,73,39
28446,960,41
23876,268,27
96729,881,98
15766,290,19
2321,218,56
38398,959,49
6895,959,94
35106,862,40
91585,556,94
19277,737,4
64074,764,39
95476,753,91
39408,77,94
12469,194,70
58979,765,28
39982,507,24
99766,142,6
27648,532,12
4121,422,55
49807,682,32
8638,231,83
34032,394,89
23641,271,30
16795,307,1
36743,875,25
35606,586,57
970,409,31
94385,52,67
77238,109,63
34903,532,20
41251,712,75
85391,894,36
36709,197,86
4709,130,20
7224,690,12
69505,402,28
77054,455,84
54076,90,36
38222,36,55
6010,232,75
55038,704,6
89441,456,55
16520,473,51
88468,160,72
53146,880,20
24402,254,92
97924,371,82
86710,894,68
66163,323,34
36854,818,33
30137,135,44
31516,343,6
30606,616,13
95734,222,88
39597,611,73
31240,660,88
12208,129,10
57695,689,40
88869,656,1
40635,571,11
18783,347,13
21218,749,71
40544,189,81
90193,628,11
97125,757,48
43167,256,15
37611,2,44
22359,240,71
76103,612,73
55188,659,32
65513,734,50
94634,611,8
67577,646,89
32905,124,84
97965,494,0
13540,819,20
97269,632,49
63944,405,13
88695,948,63
37423,600,1
16723,746,86
16363,168,12
17281,361,67
80717,785,36
83041,252,15
46166,729,22
57661,941,40
75802,919,16
68805,250,60
61854,998,97
71231,76,62
72450,582,26
67812,812,37
83693,775,14
39907,188,26
66656,387,24
66852,158,71
5791,433,19
26086,248,58
17287,913,56
50394,175,38
95858,731,15
64001,248,98
48123,649,35
39298,801,79
685,571,65
49520,301,0
93585,461,27
91839,280,88
36662,477,99
9019,764,24
86766,662,39
19002,667,2
62791,419,39
76466,20,79
32529,257,63
18724,690,59
8975,872,90
62715,43,89
46575,679,84
79121,164,25
89889,717,40
49021,730,41
60291,339,54
2361,77,90
23934,916,66
95461,662,63
69444,676,88
90764,218,85
62213,824,76
92507,511,81
23834,465,16
49934,48,61
30938,595,84
3687,848,14
57266,14,96
67040,710,38
94012,803,3
15529,115,28
34304,681,86
77797,665,96
48575,92,52
30275,559,90
40317,192,29
35211,360,81
60298,846,52
30779,894,24
18425,911,44
82743,122,47
66265,124,18
82478,818,18
84107,644,63
35969,945,32
84637,14,10
56643,479,41
2927,580,98
43614,309,58
97505,448,43
67794,866,22
13570,364,61
85860,180,37
8412,585,0
45659,708,72
45701,658,51
68090,294,79
68202,705,49
41416,248,13
3578,354,53
20671,376,38
50768,974,42
49577,995,32
46820,667,63
2004,981,47
95619,321,85
52991,778,78
90664,681,65
75034,972,36
80783,888,22
58417,505,64
17053,708,19
49822,482,28
23277,462,33
5141,14,65
77041,700,23
54270,93,39
60463,258,56
62935,526,71
63581,535,60
61414,607,76
74089,963,2
46590,312,78
97476,474,3
61881,69,44
73789,892,2
88758,51,74
82469,715,49
62511,327,94
1390,645,98
56269,963,87
67204,625,69
59203,88,98
19181,458,91
25763,69,5
77693,536,81
82658,736,50
83076,586,79
78269,899,11
14055,414,2
1002,821,32
22059,12,59
36290,993,37
85320,650,90
83142,430,13
48256,756,65
71570,89,51
11378,278,14
15866,976,16
9173,772,51
55539,178,6
97983,371,13
69639,246,46
69519,783,16
95917,177,83
67113,401,45
31236,27,24
39906,52,90
90921,732,67
16419,244,84
50825,590,48
81698,675,58
92320,461,29
43673,237,28
96150,932,92
55500,937,44
47105,757,52
85583,66,53
11155,504,27
15583,248,69
97111,453,40
96009,105,30
34696,284,59
91021,211,10
1588,76,73
28115,467,12
34517,972,28
20791,407,71
98762,443,6
37130,314,39
42897,676,76
32302,983,83
32794,856,63
57790,272,34
53380,261,65
50848,780,32
24890,645,37
93236,184,95
48377,564,73
41489,517,4
92933,34,88
16298,235,44
78417,32,24
41034,425,83
54899,74,62
75477,947,75
21078,208,11
81126,726,93
46562,246,71
28533,759,25
41918,810,81
70224,544,38
18211,300,81
86596,477,53
91679,824,80
82777,858,55
20392,537,80
52273,208,40
23356,203,9
42007,917,51
15595,26,78
82252,600,61
13303,5,68
44498,455,12
89075,734,66
19892,987,91
10881,607,68
51334,749,95
72773,212,40
57814,500,44
96556,265,78
66348,840,69
71583,317,21
67641,823,17
11158,748,40
91679,788,53
20264,247,28
98824,813,22
367,407,7
5373,611,19
3480,633,55
72263,181,67
46431,51,3
95337,881,77
24075,286,43
57718,764,34
3443,939,67
20649,332,21
45898,153,3
77885,257,76
64138,106,12
17654,43,26
44769,931,7
94444,866,74
58475,321,47
4483,702,37
65173,239,6
3977,115,93
98403,703,41
9851,570,14
89386,208,28
39772,848,75
59912,198,2
98909,646,68
39557,168,18
8897,885,86
16911,756,77
38381,540,18
72660,527,16
14259,473,62
16705,877,78
18210,736,58
35170,736,56
87178,847,68
38709,6,55
67158,872,92
84799,99,84
25048,342,79
76119,354,1
55723,870,68
61257,126,57
85314,112,86
50660,659,58
83809,353,31
98888,322,7
38932,378,98
51757,854,60
32019,45,63
37284,825,8
2486,828,71
2554,481,5
95315,746,27
82915,276,14
4372,13,28
8663,496,77
85368,928,26
40431,383,36
50127,702,26
35986,568,49
20170,29,2
83523,678,94
55954,357,29
36676,243,4
24506,114,23
94581,505,56
51552,824,26
77706,445,55
67972,642,46
21634,323,21
69660,385,25
7076,801,24
31027,365,7
72732,729,19
41175,611,87
2276,291,15
41868,996,13
75318,535,30
71800,757,47
34769,194,21
72517,237,14
59937,982,99
97892,444,86
92243,581,43
84048,786,62
85392,167,56
53447,389,49
4493,220,18
45896,162,8
53289,314,33
90054,117,15
34579,491,58
60019,430,61
89974,579,42
22783,838,56
29427,967,91
44879,552,19
93640,958,70
17000,505,4
68614,438,89
45911,665,11
96489,805,43
8836,350,20
2489,424,54
66606,955,96
26380,207,65
89394,492,25
63325,981,12
39376,942,41
98028,840,44
89812,163,52
15966,235,46
46031,422,40
47367,944,76
88525,25,0
52534,980,99
43793,963,84
15441,195,18
26671,478,54
72008,23,39
45003,248,90
30376,862,89
38787,432,49
50357,841,79
18449,949,72
36599,609,97
59679,413,94
97727,18,99
28801,704,97
26309,682,69
74483,437,3
95771,226,3
46138,23,13
61632,94,48
49114,596,16
66235,205,46
82076,658,50
94646,307,7
41303,433,25
61930,600,88
63129,706,74
74598,67,80
84139,958,91
26542,344,47
36066,503,92
45608,381,85
33161,83,23
15469,605,18
74464,438,36
61896,525,97
41793,861,13
49895,910,35
74389,425,78
32265,704,29
20199,477,17
14031,443,38
61964,33,57
92198,536,36
73256,27,52
99595,308,70
19053,317,98
49423,404,20
97943,451,15
17930,32,59
53047,628,79
3453,677,42
4046,302,5
74200,587,94
5053,881,49
40276,473,38
35710,436,72
59642,7,71
79861,798,26
20025,690,29
20452,588,43
4931,295,74
32880,56,60
48495,694,25
96256,604,37
93533,612,90
80534,507,6
79301,743,31
99747,524,90
99154,237,40
22508,351,0
84948,154,14
89575,756,13
16941,348,87
89981,662,18
75779,992,63
78277,186,89
46391,693,62
50019,461,27
44082,525,38
75459,93,64
37586,135,68
40468,809,45
47575,179,47
73625,458,63
16591,131,56
55299,5,88
12675,805,34
94418,532,72
50794,389,87
70765,371,37
38090,77,70
49589,765,97
77688,948,53
15883,604,70
15619,7,5
45818,370,89
72470,436,63
25808,949,74
70294,844,40
17855,17,93
74762,105,80
9621,659,75
13912,400,15
78512,604,46
73098,523,9
18779,938,47
26837,139,48
15112,272,73
11326,432,32
99746,651,35
79744,760,1
78977,54,79
61270,497,24
91938,58,21
11381,121,96
90413,735,85
56063,765,37
13939,41,52
78210,476,36
69456,664,33
75992,488,4
35711,25,58
67763,677,72
48391,691,68
55370,211,92
37581,31,30
83158,378,57
76797,233,28
21837,757,23
23342,314,68
10121,948,16
48879,432,1
85800,90,53
29099,227,0
36853,869,7
81750,928,11
15072,751,17
53761,316,8
56265,527,20
82426,600,79
35530,364,99
62616,536,52
20059,122,19
6516,287,49
1204,604,37
21086,898,15
46291,290,64
8352,482,14
14709,785,86
60369,961,22
19089,258,29
17644,927,23
38141,833,34
87489,695,73
5195,864,25
16093,933,94
87413,664,37
74418,535,95
70662,873,22
84528,841,67
92080,239,89
454,807,98
32249,85,36
98935,378,55
28225,767,55
58811,219,22
97989,214,83
98921,939,59
48061,656,29
59267,303,70
38941,540,16
42450,636,79
72885,245,87
93002,76,56
95611,496,11
8792,976,97
37177,487,64
24312,631,0
68302,981,64
41641,349,50
39441,20,38
98042,449,21
12836,646,96
82731,343,34
29943,903,65
88337,493,82
50339,504,67
92642,106,65
46101,758,53
47769,443,98
38226,381,73
48285,910,69
58282,507,27
98325,442,0
15123,29,14
34444,339,98
11832,190,15
14441,912,67
58247,289,36
91975,223,91
73950,685,65
58629,447,60
85907,389,20
6794,377,21
84435,62,49
52641,898,95
31480,122,77
42021,288,28
84357,470,70
15349,194,55
77551,361,59
53953,298,78
42211,704,42
28644,955,13
91259,742,97
30964,83,41
14433,684,32
4535,798,44
49040,452,39
81491,117,73
45381,665,83
43308,707,78
67443,546,27
7315,822,47
67328,359,99
86501,678,31
97928,761,5
56544,469,86
50516,977,91
10597,88,90
96805,306,96
96740,621,11
69759,205,96
30165,763,80
34436,322,20
65618,686,80
57967,812,14
41725,54,6
17163,984,80
33312,456,79
67407,587,64
31092,768,85
50930,53,24
29349,660,71
994,216,95
70765,243,26
20804,819,17
33616,294,94
48403,914,24
79570,982,81
78426,242,41
28780,715,11
49257,576,46
69855,604,44
51342,919,9
13034,201,9
35713,928,72
59316,514,28
45543,380,63
16123,397,52
5898,527,23
45750,52,24
42864,295,9
46505,131,77
56251,604,37
65717,416,19
81706,283,81
88340,867,25
22669,270,95
95816,907,7
95660,96,4
40866,172,37
98694,462,67
66703,835,10
63113,226,15
16131,989,13
62779,40,18
82228,878,57
64389,192,26
571,188,9
28808,521,21
14175,369,8
36683,391,23
38756,196,74
53116,981,18
18695,657,71
9739,238,13
32927,919,72
25325,79,51
40535,217,90
36583,799,36
38551,146,61
96096,262,14
78619,770,75
75210,433,29
65085,840,69
39164,986,47
17072,768,5
76512,369,79
96625,64,85
67654,150,48
86673,588,82
35723,385,36
21930,925,51
92796,327,48
37833,896,62
7472,413,38
12568,419,73
73295,598,74
60244,17,35
64953,897,41
46759,636,28
88977,164,60
93913,266,47
47871,467,47
54966,844,28
67864,868,74
72077,553,68
72614,258,41
75412,269,84
22520,341,3
71645,322,51
4567,292,4
59136,215,29
68356,809,93
90163,659,94
18958,889,31
6392,734,27
62973,96,21
68403,210,22
52937,621,31
37976,598,23
75808,157,95
42757,258,80
69559,464,57
6275,911,61
78142,68,31
22115,865,95
78153,491,7
40496,620,10
83075,835,6
51395,970,89
91198,86,57
18012,744,70
51804,931,8
61520,599,15
20745,718,48
43308,617,89
437,664,66
53709,888,52
82603,138,4
12114,592,19
28663,725,56
66472,977,33
43522,37,36
79405,290,77
34299,182,33
86308,687,13
67414,214,93
6187,849,30
35852,24,55
75202,43,69
58596,926,73
80184,890,3
49258,230,38
4547,396,25
10377,715,88
31961,355,55
66479,139,99
37561,907,65
12984,437,41
21027,641,42
58165,393,34
77407,867,54
97474,453,15
84129,633,30
9431,278,95
83418,347,96
98836,4,46
89247,613,4
31930,679,27
61013,365,47
82046,851,80
80268,653,5
48277,236,16
91296,866,20
71339,32,83
90355,98,95
81966,783,47
42870,207,17
52785,968,34
2256,96,59
93939,610,97
33082,990,82
49995,442,22
47424,598,18
4897,122,79
75533,861,77
14105,222,72
45272,827,88
4442,614,67
28167,834,30
3192,388,64
22597,303,88
87296,723,20
33650,462,87
47601,222,60
42608,307,40
41725,667,19
20708,801,36
14271,113,72
93529,717,31
54205,666,13
19143,87,95
95565,746,23
92670,32,65
44001,679,34
25243,232,22
46374,737,20
26144,615,64
9752,231,2
49782,114,58
95177,156,41
66577,670,32
68302,389,26
64558,680,7
48045,385,1
75217,528,45
11452,911,88
25633,198,51
4990,927,2
3949,960,6
45989,841,16
28273,771,61
98732,769,35
66403,863,96
58046,783,66
72606,876,60
88963,569,77
90593,586,22
32669,754,64
36214,738,64
28550,722,32
80383,803,51
78989,709,76
2651,982,17
78995,251,94
30562,473,53
78460,174,32
13453,470,18
16048,873,61
83618,529,12
25779,249,12
6861,941,54
16374,776,26
87478,17,11
57442,907,39
98692,655,64
92216,854,22
86053,189,41
51186,815,53
16226,930,18
68113,261,58
50758,777,85
10529,848,71
78010,529,20
65855,768,6
75197,228,7
19675,506,23
69185,982,30
26524,70,83
61124,253,40
37828,234,58
58511,614,43
60321,796,4
29033,139,94
86246,393,64
56189,93,12
66011,284,74
34204,656,69
49792,699,95
31854,438,94
